No.,State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price
2827,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2500,3000,3000
2828,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,1500,2000,2000
2829,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,2500,3000,3000
2830,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,2000,3000,3000
2831,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,5000,6000,6000
2832,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3600,3600
2833,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,6500,6500
2834,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,8000,12000,12000
2835,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4600,4600
2836,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3600,4000,4000
2837,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,2000,2400,2400
2838,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,3000,4000,4000
2839,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,2500,3000,3000
2840,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,3500,4000,4000
2841,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1500,2000,2000
2842,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,8000,10000,10000
2843,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,5000,6000,6000
2844,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3500,4000,4000
2845,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,4500,5000,5000
2846,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,4500,5000,5000
2847,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,7000,8000,8000
2848,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,2500,3000,3000
2849,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,2500,3000,3000
2850,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1600,2000,2000
2851,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,1600,2000,2000
2852,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2400,3000,3000
2853,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,3600,4500,4500
2854,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,4000,5000,5000
2855,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1500,2000,2000
2856,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,3000,3500,3500
2857,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1500,2000,2000
2858,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,2000,2500,2500
2859,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,2000,2500,2500
2860,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,1000,1500,1500
2861,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,5000,6000,6000
2862,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4500,4500
2863,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,2500,3000,3000
2864,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1000,1500,1500
2865,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,2000,2500,2500
2866,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,8000,10000,10000
2867,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,5000,5000
2868,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3500,3500
2869,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1000,1500,1500
2870,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1500,2000,2000
2871,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,3500,4000,4000
2872,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Betal Leaves,Mysore,Local,01/03/2025,10000,12000,12000
2873,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,3000,3500,3500
2874,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,4500,5000,5000
2875,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,5000,6000,6000
2876,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,1500,2000,2000
2877,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,14000,16000,16000
2878,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,14000,18000,18000
2879,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,1500,2000,2000
2880,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,01/03/2025,8000,10000,10000
2881,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,01/03/2025,2500,3000,3000
2882,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,01/03/2025,14000,16000,16000
2883,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Water Melon,Water Melon,Local,01/03/2025,2500,3000,3000
2884,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3000,4000,4000
2885,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2000,3000,3000
2886,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,4000,5000,5000
2887,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,2000,2500,2500
2888,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,01/03/2025,8000,10000,10000
2889,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,6000,12000,12000
2890,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1200,1600,1600
2891,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2000,2500,2500
2892,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,3500,4000,4000
2893,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,4000,4500,4500
2894,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,2000,2400,2400
2895,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,1500,2000,2000
2896,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,8000,10000,10000
2897,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,2400,2800,2800
2898,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Water Melon,Water Melon,Local,01/03/2025,2000,2500,2500
2899,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3000,3600,3600
2900,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,12000,14000,14000
2901,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,01/03/2025,6500,7000,7000
2902,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,01/03/2025,6000,7000,7000
2903,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,2400,3000,3000
2904,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,7000,7000
2905,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Maize,Deshi Red,Local,01/03/2025,1600,2400,2400
2906,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2400,3000,3000
2907,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Orange,Darjeeling,Local,01/03/2025,9000,10000,10000
2908,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Soyabean,Local,Local,01/03/2025,7000,8000,8000
2909,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,3000,4000,4000
2910,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1400,1600,1600
2911,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Apple,American,Local,01/03/2025,24000,25000,25000
2912,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,1800,2000,2000
2913,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2000,2000,2000
2914,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3600,3600,3600
2915,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Grapes,Annabesahai,Local,01/03/2025,11000,12000,12000
2916,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3000,3000
2917,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,10000,10000,10000
2918,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Jasmine,Jasmine,Local,01/03/2025,30000,30000,30000
2919,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,3000,3000,3000
2920,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,6000,6000
2921,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,5000,5000
2922,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,01/03/2025,7000,7000,7000
2923,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,20000,25000,25000
2924,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,4000,4500,4500
2925,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,2600,2600,2600
2926,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,3000,4000,4000
2927,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,20000,28000,28000
2928,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,2600,3600,3600
2929,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1400,1600,1600
2930,Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,3600,3800,3800
2931,Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3000,4000,4000
2932,Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,5000,6000,6000
2933,Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6500,6800,6800
2934,Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,7000,8000,8000
2935,Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1400,1600,1600
2936,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,4500,5500,5500
2937,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Betal Leaves,Mysore,Local,01/03/2025,18000,20000,20000
2938,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3600,3600
2939,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,5000,6000,6000
2940,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,1400,1600,1600
2941,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,6000,7000,7000
2942,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,4000,4800,4800
2943,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3600,3600
2944,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,2500,3000,3000
2945,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,5000,5400,5400
2946,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,20000,22000,22000
2947,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3000,4000,4000
2948,Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1600,2000,2000
2949,Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3600,3600
2950,Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1800,2000,2000
2951,Tamil Nadu,Madurai,Usilampatty,Banana - Green,Banana - Green,Local,01/03/2025,2000,3000,3000
2952,Tamil Nadu,Madurai,Usilampatty,Brinjal,Round,Local,01/03/2025,3800,4000,4000
2953,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,3000,3000,3000
2954,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3000,3500,3500
2955,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,4500,5000,5000
2956,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Lime,Lime,Local,01/03/2025,2500,3000,3000
2957,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,6000,7000,7000
2958,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,4000,4000,4000
2959,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,4500,5000,5000
2960,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3000,3500,3500
2961,Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1500,2000,2000
2962,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,4500,5500,5500
2963,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,4500,6000,6000
2964,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,5000,6000,6000
2965,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,5000,6000,6000
2966,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,6000,7000,7000
2967,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,2000,3000,3000
2968,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,5000,6000,6000
2969,Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,8000,8000,8000
2970,Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,4000,5000,5000
2971,Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,3500,4000,4000
2972,Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,6000,6000,6000
2973,Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,5000,5000
2974,Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,01/03/2025,2000,2500,2500
2975,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,5500,6000,6000
2976,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,5500,6000,6000
2977,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4500,4500
2978,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Banana,Besrai,Local,01/03/2025,5500,6000,6000
2979,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Banana - Green,Banana - Green,Local,01/03/2025,5500,6000,6000
2980,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Beetroot,Beetroot,Local,01/03/2025,2800,3000,3000
2981,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Coriander(Leaves),I Sort,Local,01/03/2025,4800,5000,5000
2982,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Guava,Guava Alahabad,Local,01/03/2025,5500,6000,6000
2983,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Jasmine,Jasmine,Local,01/03/2025,35000,40000,40000
2984,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Kakada,Kakada,Local,01/03/2025,60000,65000,65000
2985,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Mint(Pudina),Mint(Pudina),Local,01/03/2025,5500,6000,6000
2986,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Papaya,Papaya,Local,01/03/2025,3800,4000,4000
2987,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri,Tomato,Deshi,Local,01/03/2025,2200,2500,2500
2988,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,01/03/2025,6000,7000,7000
2989,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5000,5500,5500
2990,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3500,3500
2991,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,8000,9000,9000
2992,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,5000,5500,5500
2993,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2000,2500,2500
2994,Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3500,3500
2995,Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,3500,4000,4000
2996,Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3500,4000,4000
2997,Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3500,4000,4000
2998,Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4500,5000,5000
2999,Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1500,2000,2000
3000,Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,3500,4000,4000
3001,Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,2000,2500,2500
3002,Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,4400,6000,6000
3003,Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3600,3600
3004,Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,1400,1600,1600
3005,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,2500,3000,3000
3006,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1500,2000,2000
3007,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2500,3000,3000
3008,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2500,3000,3000
3009,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,3500,4000,4000
3010,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,4500,5000,5000
3011,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,5000,6000,6000
3012,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,5000,6000,6000
3013,Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,01/03/2025,2500,3500,3500
3014,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,4500,5000,5000
3015,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,2500,3000,3000
3016,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,7000,7500,7500
3017,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,7500,8000,8000
3018,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3400,3400
3019,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,01/03/2025,5500,6000,6000
3020,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,01/03/2025,2500,3000,3000
3021,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,3500,4000,4000
3022,Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3500,3500
